ENSDARG00000060954,TMCC1 (1 of 2),,,
ENSDARG00000060981,SIKE1,,,
ENSDARG00000060991,smcr7a,,,
ENSDARG00000061039,atp10a,,,
ENSDARG00000061195,cnnm2a,,,
ENSDARG00000061213,rabep2,,,
ENSDARG00000061504,KDM4C,,,
ENSDARG00000061506,nsmfb,,,
ENSDARG00000061532,C25H15orf27,,,
ENSDARG00000061579,myo1c,,,
ENSDARG00000061690,nxpe3,,,
ENSDARG00000061738,1-Mar,,,
ENSDARG00000061741,itpr3,,,
ENSDARG00000061752,fam65b,,,
ENSDARG00000061757,RABGAP1L,,,
ENSDARG00000061761,opa3,,,
ENSDARG00000061908,mfsd12a,,,
ENSDARG00000061915,git2a,,,
ENSDARG00000061916,tmem51b,,,
ENSDARG00000061941,trpv4,,,
ENSDARG00000062045,il1rapl1a,,,
ENSDARG00000062052,casp2,,,
ENSDARG00000062058,SLC12A7 (1 of 2),,,
ENSDARG00000062089,uggt2,,,
ENSDARG00000062096,pm20d1.2,,,
ENSDARG00000062138,ranbp10,,,
ENSDARG00000062164,atrn,,,
ENSDARG00000062168,tmem168b,,,
ENSDARG00000062187,kif14,,,
ENSDARG00000062195,FBXO31,,,
ENSDARG00000062272,afg3l2,,,
ENSDARG00000062302,znf652,,,
ENSDARG00000062307,CCDC61,,,
ENSDARG00000062374,LENG9,,,
ENSDARG00000062418,TTL,,,
ENSDARG00000062460,sgk3,,,
ENSDARG00000062521,atp9b,,,
ENSDARG00000062532,fam21c,,,
ENSDARG00000062562,egln2,,,
ENSDARG00000062757,zgc:158403,,,
ENSDARG00000062770,snx21,,,
ENSDARG00000062965,fam45a,,,
ENSDARG00000062970,fam129ba,,,
ENSDARG00000062977,samd13,,,
ENSDARG00000063069,gripap1,,,
ENSDARG00000063076,atrip,,,
ENSDARG00000063079,eif2c3b,,,
ENSDARG00000063167,chkb,,,
ENSDARG00000063177,manf,,,
ENSDARG00000063191,extl2,,,
ENSDARG00000063212,prmt2,,,
ENSDARG00000063242,ttc13,,,
ENSDARG00000063270,fam134a,,,
ENSDARG00000063375,pter,,,
ENSDARG00000063390,pvrl2l,,,
ENSDARG00000063573,vps41,,,
ENSDARG00000063583,map2k4a,,,
ENSDARG00000067630,zgc:154075,,,
ENSDARG00000067718,si:dkey-3h3.3,,,
ENSDARG00000067752,pigl,,,
ENSDARG00000067950,ZCCHC2,,,
ENSDARG00000067982,gpr107,,,
ENSDARG00000068096,atf5a,,,
ENSDARG00000068128,PPP1R15B,,,
ENSDARG00000068148,arrdc1a,,,
ENSDARG00000068187,spg7,,,
ENSDARG00000068246,plcb3,,,
ENSDARG00000068415,ptgesl,,,
ENSDARG00000068709,fam174b,,,
ENSDARG00000068763,plcg2,,,
ENSDARG00000068868,nap1l4b,,,
ENSDARG00000068926,si:ch211-137a8.2,,,
ENSDARG00000068967,zgc:153372,,,
ENSDARG00000069009,C8H1orf174,,,
ENSDARG00000069065,btg3,,,
ENSDARG00000069147,pex11b,,,
ENSDARG00000069150,rit1,,,
ENSDARG00000069157,tmem135,,,
ENSDARG00000069242,pdia5,,,
ENSDARG00000069244,si:ch211-244b2.3,,,
ENSDARG00000069249,aftpha,,,
ENSDARG00000069302,snx9b,,,
ENSDARG00000069328,si:dkey-12e7.1,,,
ENSDARG00000069485,spryd7b,,,
ENSDARG00000069763,etv5a,,,
ENSDARG00000069829,rragc,,,
ENSDARG00000070028,tmem41aa,,,
ENSDARG00000070029,ehhadh,,,
ENSDARG00000070055,arfip1,,,
ENSDARG00000070097,vimp,,,
ENSDARG00000070213,etnk2,,,
ENSDARG00000070358,smim12,,,
ENSDARG00000070371,KAT7 (1 of 2),,,
ENSDARG00000070386,KRTCAP2,,,
ENSDARG00000070393,COQ10A (1 of 2),,,
ENSDARG00000070416,zgc:162816,,,
ENSDARG00000070430,chtopb,,,
ENSDARG00000070433,vps18,,,
ENSDARG00000070452,TMEM66,,,
ENSDARG00000070470,sh3rf1,,,
ENSDARG00000070543,grin2ab,,,
ENSDARG00000070604,zgc:162509,,,
ENSDARG00000070618,tatdn2,,,
ENSDARG00000070644,ttpal,,,
ENSDARG00000070654,pex5,,,
ENSDARG00000070682,sdf4,,,
ENSDARG00000070704,thap7,,,
ENSDARG00000070805,csk,,,
ENSDARG00000070830,zgc:136858,,,
ENSDARG00000070870,ptpn23b,,,
ENSDARG00000070907,lcor,,,
ENSDARG00000070958,PEX6,,,
ENSDARG00000071015,pbxip1a,,,
ENSDARG00000071021,papss2a,,,
ENSDARG00000071031,snx1a,,,
ENSDARG00000071037,pex13,,,
ENSDARG00000071413,mier2,,,
ENSDARG00000071439,C22H1orf53,,,
ENSDARG00000071492,fbxo45,,,
ENSDARG00000071524,insrb,,,
ENSDARG00000071548,josd1,,,
ENSDARG00000073665,rasa1b,,,
ENSDARG00000073771,TBC1D12,,,
ENSDARG00000073792,MAN1B1 (1 of 2),,,
ENSDARG00000073893,dnase2,,,
ENSDARG00000074064,rem2,,,
ENSDARG00000074219,zgc:171516,,,
ENSDARG00000074225,si:ch211-269e2.1,,,
ENSDARG00000074275,limch1a,,,
ENSDARG00000074356,fxn,,,
ENSDARG00000074428,hhat,,,
ENSDARG00000074680,rims1a,,,
ENSDARG00000074697,npdc1,,,
ENSDARG00000074737,RSF1 (3 of 3),,,
ENSDARG00000074742,elmod3,,,
ENSDARG00000074757,arv1,,,
ENSDARG00000074895,tysnd1,,,
ENSDARG00000074967,TMEM87A,,,
ENSDARG00000075013,usp45,,,
ENSDARG00000075033,GTPBP8,,,
ENSDARG00000075158,igdcc3,,,
ENSDARG00000075314,zgc:174906,,,
ENSDARG00000075333,tbc1d25,,,
ENSDARG00000075347,chfr,,,
ENSDARG00000075349,si:ch73-138n13.1,,,
ENSDARG00000075362,dfnb31a,,,
ENSDARG00000075525,cln8,,,
ENSDARG00000075618,slc36a1,,,
ENSDARG00000075682,orc6,,,
ENSDARG00000075732,taf4b,,,
ENSDARG00000075766,sccpdha,,,
ENSDARG00000075793,prex1,,,
ENSDARG00000075799,spryd3,,,
ENSDARG00000075837,si:dkey-1d7.3,,,
ENSDARG00000075887,herc3,,,
ENSDARG00000075907,si:ch73-389b16.2,,,
ENSDARG00000075931,acsl5,,,
ENSDARG00000076003,TCIRG1 (1 of 3),,,
ENSDARG00000076066,5-Mar,,,
ENSDARG00000076092,slc31a2,,,
ENSDARG00000076120,foxp4,,,
ENSDARG00000076174,trim2b,,,
ENSDARG00000076210,si:ch211-11n16.2,,,
ENSDARG00000076328,osbpl11,,,
ENSDARG00000076330,dusp12,,,
ENSDARG00000076338,INPP5K (1 of 2),,,
ENSDARG00000076742,cyth1a,,,
ENSDARG00000076754,slc9a7,,,
ENSDARG00000076755,ap5s1,,,
ENSDARG00000076829,bx248082.1,,,
ENSDARG00000076923,KAZN (3 of 3),,,
ENSDARG00000076931,capn7,,,
ENSDARG00000077297,nbr1,,,
ENSDARG00000077323,thap4,,,
ENSDARG00000077357,LRRC61,,,
ENSDARG00000077462,FAM131A,,,
ENSDARG00000077471,C11H3orf37,,,
ENSDARG00000077513,ppp1r3da,,,
ENSDARG00000077768,malt1b,,,
ENSDARG00000077792,CDC42EP1 (2 of 2),,,
ENSDARG00000077863,METTL22,,,
ENSDARG00000077897,znf296,,,
ENSDARG00000077962,gltpb,,,
ENSDARG00000078044,PPP2R2D,,,
ENSDARG00000078139,appl2,,,
ENSDARG00000078546,cars2,,,
ENSDARG00000078725,nos1apa,,,
ENSDARG00000078745,pnpla8,,,
ENSDARG00000078778,LRCH1,,,
ENSDARG00000078815,grk5l,,,
ENSDARG00000078850,plekhm2,,,
ENSDARG00000078929,abhd16a,,,
ENSDARG00000079241,wdr90,,,
ENSDARG00000079252,FAM117A (2 of 2),,,
ENSDARG00000079452,rbm46,,,
ENSDARG00000079504,mfn2,,,
ENSDARG00000079508,FAM114A2,,,
ENSDARG00000079528,hivep1,,,
ENSDARG00000079578,rbpms2b,,,
ENSDARG00000079625,atr,,,
ENSDARG00000079796,C17H2orf43,,,
ENSDARG00000079900,shroom4,,,
ENSDARG00000080019,UBA6,,,
ENSDARG00000086183,vkorc1,,,
ENSDARG00000086230,tmem176l.1,,,
ENSDARG00000086457,tnfaip8,,,
ENSDARG00000086523,erlin2,,,
ENSDARG00000087262,zgc:63568,,,
ENSDARG00000088073,fam110b,,,
ENSDARG00000088357,acadl,,,
ENSDARG00000088505,fam217b,,,
ENSDARG00000088663,lman2lb,,,
ENSDARG00000088959,pdxka,,,
ENSDARG00000089828,C12H10orf88,,,
ENSDARG00000090667,rab6a,,,
ENSDARG00000090785,diaph3,,,
ENSDARG00000090963,ATP6AP1L (1 of 2),,,
ENSDARG00000091342,adcy5,,,
ENSDARG00000091418,snx17,,,
ENSDARG00000091678,ints12,,,
ENSDARG00000091872,CCDC117,,,
ENSDARG00000091879,si:dkey-29d8.3,,,
ENSDARG00000091900,CAMKMT (1 of 2),,,
ENSDARG00000091947,si:dkey-12h9.16,,,
ENSDARG00000092074,hcst,,,
ENSDARG00000092112,tomm40,,,
ENSDARG00000092134,rad54b,,,
ENSDARG00000092158,cbx3b,,,
ENSDARG00000092169,si:dkey-250k15.4,,,
ENSDARG00000092473,apopt1,,,
ENSDARG00000092705,si:ch211-199g17.8,,,
ENSDARG00000092718,gbgt1l2,,,
ENSDARG00000093182,eif2ak1,,,
ENSDARG00000093405,casp6,,,
ENSDARG00000093658,tm7sf3,,,
ENSDARG00000093774,rbp2b,,,
ENSDARG00000094504,PLEKHA1 (2 of 2),,,
ENSDARG00000094602,si:dkey-7n6.2,,,
ENSDARG00000094899,si:ch1073-143l10.2,,,
ENSDARG00000095034,C24H8orf34,,,
ENSDARG00000095287,PPFIBP1 (1 of 3),,,
ENSDARG00000095890,znf236,,,
ENSDARG00000096095,buc,,,
ENSDARG00000096302,GNG12 (2 of 2),,,
ENSDARG00000096361,si:dkey-10p5.10,,,
ENSDARG00000096601,FAM13C,,,
